GEOID,NAME,TotalFBandNBE,TotalFBandNBM,TotalFBE,TotalFBM,FB_cit_EuropeE,FB_cit_EuropeM,FB_cit_AsiaE,FB_cit_AsiaM,FB_cit_AfricaE,FB_cit_AfricaM,FB_cit_OceaniaE,FB_cit_OceaniaM,FB_cit_LatinAmerE,FB_cit_LatinAmerM,FB_cit_NorthAmerE,FB_cit_NorthAmerM,FB_noncit_EuropeE,FB_noncit_EuropeM,FB_noncit_AsiaE,FB_noncit_AsiaM,FB_noncit_AfricaE,FB_noncit_AfricaM,FB_noncit_OceaniaE,FB_noncit_OceaniaM,FB_noncit_LatinAmerE,FB_noncit_LatinAmerM,FB_noncit_NorthAmerE,FB_noncit_NorthAmerM,nonvet_civ_18overE,nonvet_civ_18overM,veteransE,veteransM,TotalPopE,TotalPopM,NHWhiteE,NHWhiteM,NHBlackE,NHBlackM,NH_AIANE,NH_AIANM,NHAsianE,NHAsianM,NH_NHPIE,NH_NHPIM,NHOtherE,NHOtherM,NHMultiracialE,NHMultiracialM,HispanicE,HispanicM,HH_with_under18E,HH_with_under18M,PopUnder19E,PopUnder19M,NoHealthInsuraceUnder19E,NoHealthInsuraceUnder19M,over65E,over65M,NoHealthInsurance65overE,NoHealthInsurance65overM,Total_HUE.x,Total_HUM.x,HU_OwnerOccupiedE,HU_OwnerOccupiedM,HU_OwnerOccupiedNoVehicleE,HU_OwnerOccupiedNoVehicleM,HU_RenterOccupiedE,HU_RenterOccupiedM,HU_RenterOccupiedNoVehicleE,HU_RenterOccupiedNoVehicleM,HHWhiteE,HHWhiteM,HHWhiteOwnerE,HHWhiteOwnerM,HHWhiteRenterE,HHWhiteRenterM,HHBlackE,HHBlackM,HHBlackOwnerE,HHBlackOwnerM,HHBlackRenterE,HHBlackRenterM,HH_AIANE,HH_AIANM,HH_AIANOwnerE,HH_AIANOwnerM,HH_AIANRenterE,HH_AIANRenterM,HHAsianE,HHAsianM,HHAsianOwnerE,HHAsianOwnerM,HHAsianRenterE,HHAsianRenterM,HH_NHPIE,HH_NHPIM,HH_NHPIOwnerE,HH_NHPIOwnerM,HH_NHPIRenterE,HH_NHPIRenterM,HHOtherE,HHOtherM,HHOtherOwnerE,HHOtherOwnerM,HHOtherRenterE,HHOtherRenterM,HHMultiracialE,HHMultiracialM,HHMultiOwnerE,HHMultiOwnerM,HHMultiRenterE,HHMultiRenterM,HH_NHWhiteE,HH_NHWhiteM,HH_NHWhiteOwnerE,HH_NHWhiteOwnerM,HH_NHWhiteRenterE,HH_NHWhiteRenterM,HH_HispanicE,HH_HispanicM,HH_HispanicOwnerE,HH_HispanicOwnerM,HH_HispanicRenterE,HH_HispanicRenterM,HispanicMexicanE,HispanicMexicanM,HispanicHonduranE,HispanicHonduranM,HispanicSpaniardE,HispanicSpaniardM,HispanicCubanE,HispanicCubanM,HispanicPuertoRicanE,HispanicPuertoRicanM,HispanicGuatemalanE,HispanicGuatemalanM,TotalHHE,TotalHHM,OwnerHUE,OwnerHUM,owner_occupied_lessthan20kE,owner_occupied_lessthan20kM,owner_occupied_lessthan20k_30PercPlusE,owner_occupied_lessthan20k_30PercPlusM,owner_occupied_20kto34999E,owner_occupied_20kto34999M,owner_occupied_20kto34999_30PercPlusE,owner_occupied_20kto34999_30PercPlusM,owner_occupied_35kto49999E,owner_occupied_35kto49999M,owner_occupied_35kto49999_30PercPlusE,owner_occupied_35kto49999_30PercPlusM,owner_occupied_50kto74999E,owner_occupied_50kto74999M,owner_occupied_50kto74999_30PercPlusE,owner_occupied_50kto74999_30PercPlusM,owner_occupied_75kmoreE,owner_occupied_75kmoreM,owner_occupied_75kmore_30PercPlusE,owner_occupied_75kmore_30PercPlusM,Renter_occupiedE,Renter_occupiedM,Renter_occupied_than_20000E,Renter_occupied_than_20000M,Renter_occupied_Less_than_20000_30PercPlusE,Renter_occupied_Less_than_20000_30PercPlusM,Renter_occupied_20000_to_34999E,Renter_occupied_20000_to_34999M,Renter_occupied_20000_to_3499930_percent_or_moreE,Renter_occupied_20000_to_3499930_percent_or_moreM,Renter_occupied_35000_to_49999E,Renter_occupied_35000_to_49999M,Renter_occupied_35000_to_4999930_percent_or_moreE,Renter_occupied_35000_to_4999930_percent_or_moreM,Renter_occupied_50000_to_74999E,Renter_occupied_50000_to_74999M,Renter_occupied_50000_to_7499930_percent_or_moreE,Renter_occupied_50000_to_7499930_percent_or_moreM,Renter_occupied_75000_or_moreE,Renter_occupied_75000_or_moreM,Renter_occupied_75000_or_more30_percent_or_moreE,Renter_occupied_75000_or_more30_percent_or_moreM,Total_PopE,Total_PopM,Total_Pop_under5E,Total_Pop_under5M,Total_Pop_5to9E,Total_Pop_5to9M,Total_Pop_10to14E,Total_Pop_10to14M,Total_Pop_15to19E,Total_Pop_15to19M,Total_Pop_20to24E,Total_Pop_20to24M,Total_Pop_25to29E,Total_Pop_25to29M,Total_Pop_30to34E,Total_Pop_30to34M,Total_Pop_35to39E,Total_Pop_35to39M,Total_Pop_40to44E,Total_Pop_40to44M,Total_Pop_45to49E,Total_Pop_45to49M,Total_Pop_50to54E,Total_Pop_50to54M,Total_Pop_55to59E,Total_Pop_55to59M,Total_Pop_60to64E,Total_Pop_60to64M,Total_Pop_65to69E,Total_Pop_65to69M,Total_Pop_70to74E,Total_Pop_70to74M,Total_Pop_75to79E,Total_Pop_75to79M,Total_Pop_80to84E,Total_Pop_80to84M,Total_Pop_85andoverE,Total_Pop_85andoverM,Total_Pop_under18E,Total_Pop_under18M,PercUnder18E,PercUnder18M,Total_Pop_65plusE,Total_Pop_65plusM,Perc65plusE,Perc65plusM,MedianAgeE,MedianAgeM,households_totalE,households_totalM,HHLess10kE,HHLess10kM,HH10kto14999E,HH10kto14999M,HH15kto24999E,HH15kto24999M,HH25kto34999E,HH25kto34999M,HH35kto49999E,HH35kto49999M,HH50kto74999E,HH50kto74999M,HH75kto99999E,HH75kto99999M,HH100kto149999E,HH100kto149999M,HH150kto199999E,HH150kto199999M,HH200kmoreE,HH200kmoreM,MedianHouseholdIncomeE,MedianHouseholdIncomeM,MedianFamilyIncomeE,MedianFamilyIncomeM,HH_totalE,HH_totalM,HH_average_sizeE,HH_average_sizeM,HH_ownchild_under18E,HH_ownchild_under18M,PercHH_with_under18E,PercHH_with_under18M,PercHH_livingaloneE,PercHH_livingaloneM,HH_livingalone_65plusE,HH_livingalone_65plusM,Families_totalE,Families_totalM,avg_family_sizeE,avg_family_sizeM,education_totalpopE,education_totalpopM,education_HS_higherE,education_HS_higherM,PercHSorhigherE,PercHSorhigherM,education_BA_higherE,education_BA_higherM,PercBAorhigherE,PercBAorhigherM,education_NHwhiteE,education_NHwhiteM,education_NHWhite_HShigherE,education_NHWhite_HShigherM,PercNHW_HShigherE,PercNHW_HShigherM,education_NHWhite_BAhigherE,education_NHWhite_BAhigherM,PercNHW_BAhigherE,PercNHW_BAhigherM,education_BlackE,education_BlackM,education_Black_HShigherE,education_Black_HShigherM,PercBlack_HShigherE,PercBlack_HShigherM,education_Black_BAhigherE,education_Black_BAhigherM,PercBlack_BAhigherE,PercBlack_BAhigherM,education_AIANE,education_AIANM,education_AIAN_HShigherE,education_AIAN_HShigherM,education_AIAN_BAhigherE,education_AIAN_BAhigherM,education_AsianE,education_AsianM,education_Asian_HShigherE,education_Asian_HShigherM,PercAsianHShigherE,PercAsianHShigherM,education_Asian_BAhigherE,education_Asian_BAhigherM,PercAsianBAhigherE,PercAsianBAhigherM,education_NHPIE,education_NHPIM,education_NHPI_HShigherE,education_NHPI_HShigherM,education_NHPI_BAhigherE,education_NHPI_BAhigherM,education_otherraceE,education_otherraceM,education_other_HShigherE,education_other_HShigherM,PercOtherHShigherE,PercOtherHShigherM,education_other_BAhigherE,education_other_BAhigherM,PercOtherBAhigherE,PercOtherBAhigherM,education_multiE,education_multiM,education_multi_HShigherE,education_multi_HShigherM,PercMultiHShigherE,PercMultiHShigherM,education_multi_BAhigherE,education_multi_BAhigherM,PercMultiBAhigherE,PercMultiBAhigherM,education_HispanicE,education_HispanicM,education_hisp_HShigherE,education_hisp_HShigherM,PercHispHShigherE,PercHispHShigherM,education_hisp_BAhigherE,education_hisp_BAhigherM,PercHispBAhigherE,PercHispBAhigherM,pct_disabilityE,pct_disabilityM,disability_HearingDifficultyE,disability_HearingDifficultyM,disability_VisionDifficultyE,disability_VisionDifficultyM,disability_CognitiveDisabilityE,disability_CognitiveDisabilityM,disability_AmbulatoryDifficultyE,disability_AmbulatoryDifficultyM,disability_SelfCareDifficultyE,disability_SelfCareDifficultyM,disability_IndependentLivingDifficultyE,disability_IndependentLivingDifficultyM,PopDeterminePovStatE,PopDeterminePovStatM,pct_povertyE,pct_povertyM,BlackBelowPovertyE,BlackBelowPovertyM,AIANBelowPovertyE,AIANBelowPovertyM,AsianBelowPovertyE,AsianBelowPovertyM,NHPIBelowPovertyE,NHPIBelowPovertyM,OtherBelowPovertyE,OtherBelowPovertyM,MultiracialBelowPovertyE,MultiracialBelowPovertyM,HispanicBelowPovertyE,HispanicBelowPovertyM,NHWhiteBelowPovertyE,NHWhiteBelowPovertyM,PercPopBelowPovertyUnder18E,PercPopBelowPovertyUnder18M,PercPopBelowPoverty65plusE,PercPopBelowPoverty65plusM,TotalHouseholdsE,TotalHouseholdsM,HH_SNAPE,HH_SNAPM,PercHHSNAPE,PercHHSNAPM,PercBlackSNAPE,PercBlackSNAPM,PercAIANSNAPE,PercAIANSNAPM,PercAsianSNAPE,PercAsianSNAPM,PercNHPISNAPE,PercNHPISNAPM,PercAnotherSNAPE,PercAnotherSNAPM,PercMultiSNAPE,PercMultiSNAPM,PercHispSNAPE,PercHispSNAPM,PercNHWSNAPE,PercNHWSNAPM,HHNoInternetE,HHNoInternetM,pct_no_internetE,pct_no_internetM,HH_lessthan20k_nointernetE,HH_lessthan20k_nointernetM,pct_lessthan20l_nointernetE,pct_lessthan20l_nointernetM,Pop5andOverE,Pop5andOverM,LimitedEnglishE,LimitedEnglishM,PercLimitedEnglishE,PercLimitedEnglishM,occupied_HUE,occupied_HUM,OwnerOccupiedHUE,OwnerOccupiedHUM,BlackOwnerOccupiedHUE,BlackOwnerOccupiedHUM,AsianOwnerOccupiedHUE,AsianOwnerOccupiedHUM,OtherOwnerOccupiedHUE,OtherOwnerOccupiedHUM,MultiracialOwnerOccupiedHUE,MultiracialOwnerOccupiedHUM,HispanicOwnerOccupiedHUE,HispanicOwnerOccupiedHUM,NHWhiteOwnerOccupiedHUE,NHWhiteOwnerOccupiedHUM,BlackRenterOccupiedHUE,BlackRenterOccupiedHUM,AsianRenterOccupiedHUE,AsianRenterOccupiedHUM,OtherRenterOccupiedHUE,OtherRenterOccupiedHUM,MultiracialRenterOccupiedHUE,MultiracialRenterOccupiedHUM,HispanicRenterOccupiedHUE,HispanicRenterOccupiedHUM,NHWhiteRenterOccupiedE,NHWhiteRenterOccupiedM,HU_lessthan20kE,HU_lessthan20kM,CostBurdened_lessthan20kE,CostBurdened_lessthan20kM,HU_20kto34999E,HU_20kto34999M,CostBurdened_20kto34999E,CostBurdened_20kto34999M,HU_35kto49999E,HU_35kto49999M,CostBurdened_35kto49999E,CostBurdened_35kto49999M,HU_50kto74999E,HU_50kto74999M,CostBurdened_50kto74999E,CostBurdened_50kto74999M,HU_75kmoreE,HU_75kmoreM,CostBurdened_75kmoreE,CostBurdened_75kmoreM,emp_PrivateForProfitE,emp_PrivateForProfitM,emp_PrivatNonProfitE,emp_PrivatNonProfitM,emp_LocalGovE,emp_LocalGovM,emp_StateGovE,emp_StateGovM,emp_FedGovE,emp_FedGovM,emp_SelfEmployE,emp_SelfEmployM,Workers16overE,Workers16overM,WorkersDroveAloneE,WorkersDroveAloneM,WorkersCarpooledE,WorkersCarpooledM,WorkersPublicTransportE,WorkersPublicTransportM,WorkersWalkedE,WorkersWalkedM,WorkersBicycleE,WorkersBicycleM,WorkersTaxiMotorcycleOtherE,WorkersTaxiMotorcycleOtherM,WorkersWorkFromHomeE,WorkersWorkFromHomeM,WorkersNotWorkFromHomeE,WorkersNotWorkFromHomeM,WorkersTravelLess10minE,WorkersTravelLess10minM,WorkersTravel10to14minE,WorkersTravel10to14minM,WorkersTravel15to19minE,WorkersTravel15to19minM,WorkersTravel20to24minE,WorkersTravel20to24minM,WorkersTravel25to29minE,WorkersTravel25to29minM,WorkersTravel30to34minE,WorkersTravel30to34minM,WorkersTravel35to44minE,WorkersTravel35to44minM,WorkersTravel45to59minE,WorkersTravel45to59minM,WorkersTravel60moreminE,WorkersTravel60moreminM,WorkersMeanTravelTimeE,WorkersMeanTravelTimeM,SpeakOnlyEnglishE,SpeakOnlyEnglishM,SpeakSpanishE,SpeakSpanishM,SpeakIndoEuroLangE,SpeakIndoEuroLangM,SpeakAPILangE,SpeakAPILangM,SpeakOtherLangE,SpeakOtherLangM,MaleTotalPopE,MaleTotalPopM,MaleUnder_5_yearsE,MaleUnder_5_yearsM,Male5_to_9_yearsE,Male5_to_9_yearsM,Male10_to_14_yearsE,Male10_to_14_yearsM,Male15_to_19_yearsE,Male15_to_19_yearsM,Male20_to_24_yearsE,Male20_to_24_yearsM,Male25_to_29_yearsE,Male25_to_29_yearsM,Male30_to_34_yearsE,Male30_to_34_yearsM,Male35_to_39_yearsE,Male35_to_39_yearsM,Male40_to_44_yearsE,Male40_to_44_yearsM,Male45_to_49_yearsE,Male45_to_49_yearsM,Male50_to_54_yearsE,Male50_to_54_yearsM,Male55_to_59_yearsE,Male55_to_59_yearsM,Male60_to_64_yearsE,Male60_to_64_yearsM,Male65_to_69_yearsE,Male65_to_69_yearsM,Male70_to_74_yearsE,Male70_to_74_yearsM,Male75_to_79_yearsE,Male75_to_79_yearsM,Male80_to_84_yearsE,Male80_to_84_yearsM,Male85_years_and_overE,Male85_years_and_overM,FemaleTotalPopE,FemaleTotalPopM,FemaleUnder_5_yearsE,FemaleUnder_5_yearsM,Female5_to_9_yearsE,Female5_to_9_yearsM,Female10_to_14_yearsE,Female10_to_14_yearsM,Female15_to_19_yearsE,Female15_to_19_yearsM,Female20_to_24_yearsE,Female20_to_24_yearsM,Female25_to_29_yearsE,Female25_to_29_yearsM,Female30_to_34_yearsE,Female30_to_34_yearsM,Female35_to_39_yearsE,Female35_to_39_yearsM,Female40_to_44_yearsE,Female40_to_44_yearsM,Female45_to_49_yearsE,Female45_to_49_yearsM,Female50_to_54_yearsE,Female50_to_54_yearsM,Female55_to_59_yearsE,Female55_to_59_yearsM,Female60_to_64_yearsE,Female60_to_64_yearsM,Female65_to_69_yearsE,Female65_to_69_yearsM,Female70_to_74_yearsE,Female70_to_74_yearsM,Female75_to_79_yearsE,Female75_to_79_yearsM,Female80_to_84_yearsE,Female80_to_84_yearsM,Total_HUE.y,Total_HUM.y,Occupied_HUE,Occupied_HUM,HU_1unit_detachedE,HU_1unit_detachedM,HU_1unit_detachedPE,HU_1unit_detachedPM,HU_1unit_attachedE,HU_1unit_attachedM,HU_1unit_attachedPE,HU_1unit_attachedPM,HU_2unitsE,HU_2unitsM,HU_2unitsPE,HU_2unitsPM,HU_3or4unitsE,HU_3or4unitsM,HU_3or4unitsPE,HU_3or4unitsPM,HU_5to9unitsE,HU_5to9unitsM,HU_5to9unitsPE,HU_5to9unitsPM,HU_10to19unitsE,HU_10to19unitsM,HU_10to19unitsPE,HU_10to19unitsPM,HU_20moreunitsE,HU_20moreunitsM,HU_20moreunitsPE,HU_20moreunitsPM,HU_mobilehomeE,HU_mobilehomeM,HU_mobilehomePE,HU_mobilehomePM,HU_boat_rv_vanE,HU_boat_rv_vanM,HU_boat_rv_vanPE,HU_boat_rv_vanPM,civ_noninst_popE,civ_noninst_popM,NoHealthCoverageE,NoHealthCoverageM,NoHealthCoveragePE,NoHealthCoveragePM,emp_pop_16overE,emp_pop_16overM,InLaborForceE,InLaborForceM,unemployedE,unemployedM,unemployedPE,unemployedPM
48453,"Travis County, Texas",1334961,NA,237919,12869,12145,2291,44783,3434,10138,3374,381,286,37511,4881,2239,1026,8688,2393,35266,3974,4131,2061,355,350,80560,9327,1722,928,1071362,426,48326,4465,1334961,NA,624009,3686,104017,4264,1559,568,109888,2946,914,539,6704,3109,55708,6642,432162,NA,146181,6510,280103,2118,26578,6439,150500,628,1370,764,608921,4584,317631,7484,4869,1285,291290,7438,28358,4545,368687,5793,208749,5853,159938,6811,50839,3619,20529,2683,30310,4095,5039,2153,1423,561,3616,2204,47366,2045,24998,2044,22368,2198,NA,NA,NA,NA,NA,NA,38507,4307,15589,2844,22918,4035,97402,5943,46343,3242,51059,5179,326316,4873,190333,5398,135983,5863,160961,5000,70881,4644,90080,5905,323809,11534,14162,5657,7613,2573,13565,4522,8310,2540,5755,4353,608921,4584,317631,7484,12115,2443,11708,2365,14050,2494,11730,2268,15536,2754,9366,2366,33242,3523,15935,2547,240494,7410,31326,3512,291290,7438,29812,4334,27854,4124,26074,3744,25462,3759,35795,4528,34346,4600,59520,5747,42701,5328,128858,6306,15141,2719,1334961,NA,73350,245,72636,4130,71008,4244,82024,1596,83774,1610,125159,217,135177,261,124511,5919,104410,5942,88843,666,85501,338,70217,3934,65535,4067,49968,3201,46911,3215,27571,2455,15264,1629,13102,1705,262953,237,19.7,0.1,152816,626,11.4,0.1,36.1,0.2,608921,4584,4.7,0.7,2.1,0.5,4.4,0.8,4.2,0.5,8.5,0.8,15.4,1.2,11.7,1,17.8,1.1,11,0.9,20.3,1,97543,4244,129744,5743,608921,4584,2.15,0.02,136160,6034,24,1.1,34.8,1.4,6.2,0.6,316547,7981,2.89,0.05,952169,403,883783,6910,92.8,0.7,559109,11236,58.7,1.2,487875,3249,479993,3464,98.4,0.3,336454,7782,69,1.5,79764,2483,72413,3115,90.8,2.6,35515,4314,44.5,5,7208,2406,6525,2391,2622,1596,82348,2197,78229,2137,95,1.7,65182,3142,79.2,3.7,NA,NA,NA,NA,NA,NA,65099,6792,52016,5878,79.9,4.8,19380,3248,29.8,4.6,166899,8442,139387,8113,83.5,2.8,72339,6156,43.3,3.3,269657,NA,221216,6082,82,2.3,100649,6955,37.3,2.6,9.8,0.6,2.4,0.3,1.7,0.3,4.8,0.5,4,0.4,1.5,0.2,3.5,0.3,1311462,1645,10.2,0.9,13.7,4.3,20.3,17.7,8.5,2.5,NA,NA,14.4,4.8,13.6,3,14.7,2.2,6.6,0.9,12.3,2.9,7,1.6,608921,4584,35668,4733,5.9,0.8,20.4,6.7,3.9,3.1,3.5,1.9,NA,NA,14.3,5.3,24.5,6.4,46.6,6.7,28.4,5.1,28890,4081,4.7,0.7,9109,2639,17.5,4.6,1261611,245,121377,11553,9.6,0.9,608921,4584,317631,7484,20529,2683,24998,2044,15589,2844,46343,3242,70881,4644,190333,5398,30310,4095,22368,2198,22918,4035,51059,5179,90080,5905,135983,5863,41927,4749,39562,4484,40124,4534,37192,4472,51331,5040,43712,4983,92762,7237,58636,6095,369352,8891,46467,4223,565388,10325,45698,4405,43714,4484,53951,4721,13113,2289,57370,4456,766746,8528,60.4,1.4,6.9,0.9,1.3,0.3,2,0.4,0.6,0.2,1.3,0.3,27.4,1.1,556516,10802,9.8,1,12.4,0.9,18.3,1.3,16.9,1.2,7,0.7,15.4,1.2,8.6,0.9,7,0.8,4.6,0.7,24.6,0.6,878014,12826,258333,11234,54801,7724,54649,4365,15814,3835,683820,1255,37588,232,35990,3550,38126,3597,41941,1374,42326,1296,64611,91,72050,257,69905,3984,52181,4026,45243,653,44778,110,36273,2934,32232,2927,23211,2033,23048,2064,13004,1425,5838,906,5475,1124,651141,1255,35762,69,36646,2428,32882,2457,40083,1590,41448,1200,60548,221,63127,95,54606,3994,52229,3968,43600,174,40723,339,33944,2525,33303,2613,26757,2078,23863,2107,14567,1607,9426,1305,644946,413,608921,4584,331139,7061,51.3,1.1,29713,2927,4.6,0.5,15724,3129,2.4,0.5,20530,2972,3.2,0.5,31111,4660,4.8,0.7,57883,6030,9,0.9,141177,8303,21.9,1.3,16766,2618,2.6,0.4,903,686,0.1,0.1,1327236,430,144903,13014,10.9,1,1102124,2368,812412,7537,32532,4046,3,0.4
4805000,"Austin city, Texas",979700,1191,179467,11086,7987,2131,32555,3047,4591,1804,141,161,26045,3681,1552,867,7170,2246,30245,4116,4276,2494,355,350,63459,8512,1091,702,810633,5731,29642,3266,979700,1191,452122,9815,66919,6316,874,415,91120,5425,773,566,4340,1909,43734,6144,319818,8809,98093,4925,181885,5813,15997,4594,98946,4549,769,509,475680,6148,206765,6612,4423,1351,268915,8256,28079,4655,282762,6423,136830,5100,145932,6977,39395,4253,10632,2146,28763,4244,4221,2256,887,523,3334,2279,40014,2506,17297,1875,22717,2207,NA,NA,NA,NA,NA,NA,27788,3919,8948,1971,18840,4031,80583,6068,32171,3182,48412,5379,251651,6253,126078,4934,125573,6393,124323,5426,44473,3779,79850,6130,235342,12065,10590,4779,4811,2008,8940,3496,6987,2455,5281,4414,475680,6148,206765,6612,8516,2029,8451,2000,9742,1892,7898,1745,10507,2020,6048,1596,20655,2754,9812,2066,156613,6283,21118,2811,268915,8256,29128,4196,27288,4012,24661,3647,24049,3681,32367,4262,30815,4278,53173,5720,37374,5181,120692,5985,13668,2752,979700,1191,49515,4094,47153,4426,43191,3834,57747,3505,73806,3757,108879,2947,112870,5248,100116,6431,73911,5327,58985,3518,59413,3371,48247,3999,45203,4254,32396,3001,29893,2866,18027,2544,11493,1507,8855,1275,168789,5610,17.2,0.6,100664,4532,10.3,0.5,34.9,0.3,475680,6148,5,0.8,2.4,0.6,5,0.9,4.5,0.6,9,0.9,15.6,1.4,11.9,1.1,17.5,1.3,10.4,1,18.8,1.1,91501,2910,129035,8461,475680,6148,2.01,0.03,91988,4551,20.6,1.1,39.2,1.8,6,0.7,215879,6487,2.82,0.05,708288,5615,655965,8282,92.6,0.9,436893,10345,61.7,1.3,357316,7455,350892,7301,98.2,0.4,256963,8322,71.9,1.7,55901,4786,49820,4573,89.1,3.5,25300,4191,45.3,6.4,5339,2463,4848,2296,1857,1527,67367,3932,63973,3849,95,2,55308,3765,82.1,3.9,NA,NA,NA,NA,NA,NA,47061,5711,37497,5274,79.7,5.7,16326,3270,34.7,6.4,131513,8738,111470,8393,84.8,3.5,61065,5796,46.4,4,201305,6681,164938,7758,81.9,2.7,81294,6842,40.4,3,10,0.8,2.3,0.3,1.9,0.4,5,0.6,4.1,0.5,1.2,0.2,3.4,0.5,960716,1894,12,1.2,20.1,6.4,NA,NA,8.8,2.7,NA,NA,15.2,6.2,15.7,3.9,17.3,3,7.7,0.9,15.6,4.1,8.1,1.7,475680,6148,27949,4175,5.9,0.9,19.7,7.1,5,4,2.7,1.7,NA,NA,12.9,5.7,27.1,7.5,49.7,7.4,26.6,5.4,23988,3287,5,0.7,8820,2518,19.4,5.1,930185,4163,91837,10805,9.9,1.2,475680,6148,206765,6612,10632,2146,17297,1875,8948,1971,32171,3182,44473,3779,126078,4934,28763,4244,22717,2207,18840,4031,48412,5379,79850,6130,125573,6393,37644,4397,35739,4264,34403,4300,31947,4200,42874,4440,36863,4347,73828,6688,47186,5600,277305,8043,34786,3602,442774,9214,33838,3594,31238,4375,41912,4943,10149,2071,42097,4275,591180,9794,59.1,1.5,6.5,1.1,1.6,0.4,2.2,0.5,0.8,0.3,1.7,0.4,28.1,1.1,424865,9633,10.5,1.2,14,1.3,20.3,1.6,17.6,1.5,6.7,0.7,13.8,1.4,7.5,1.1,5.6,0.9,4,0.8,23.2,0.8,636652,11899,193790,11447,43707,5520,46198,4693,9838,2946,504933,4889,23840,3031,23919,3252,22838,3118,28185,2615,36646,2315,55919,2665,62896,4199,58229,4464,37559,3992,31505,2548,29663,2214,24997,2384,22778,3169,14535,1845,15111,1693,8102,1337,4488,828,3723,942,474767,5023,25675,2603,23234,2872,20353,2286,29562,2328,37160,2711,52960,2234,49974,2385,41887,4223,36352,3632,27480,1998,29750,2380,23250,2891,22425,2402,17861,2134,14782,1892,9925,1742,7005,1219,506121,5538,475680,6148,215644,6368,42.6,1.3,27126,2751,5.4,0.5,15816,3076,3.1,0.6,19599,2888,3.9,0.6,29705,4200,5.9,0.8,56430,5352,11.1,1,134469,8361,26.6,1.6,6939,1485,1.4,0.3,393,350,0.1,0.1,975336,1205,107803,11411,11.1,1.2,829666,5541,627045,8854,24759,3776,3,0.5
